user,platform,tunnel_in,tunnel_out,amount,type1,ip,type2,ip_3,tm_diff
21,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,2285153,2a2edd435db5ac70,44dfc0eb735fa0e2,2a2edd435db5ac70,b2d0183a0d6224cc,2147038
21,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,30746,2a2edd435db5ac70,44dfc0eb735fa0e2,2a2edd435db5ac70,b2d0183a0d6224cc,2147038
21,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,82147,33e9d4cef01499e1,75debcf2f088a33a,2a2edd435db5ac70,f5309afe22bf87dc,58887
21,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,136134,33e9d4cef01499e1,78a038f3fbcdf20c,2a2edd435db5ac70,b0cf903f5a10bf94,1414924
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,82147,443b0fd0860c21b6,c341742fdfb7b906,11a213398ee0c623,0722a21674001c9d,126701
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,136134,443b0fd0860c21b6,78a038f3fbcdf20c,11a213398ee0c623,b0cf903f5a10bf94,1414044
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,42553,443b0fd0860c21b6,75debcf2f088a33a,11a213398ee0c623,f5309afe22bf87dc,58755
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,443b0fd0860c21b6,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,750631
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33728,443b0fd0860c21b6,66c85dfe58099847,11a213398ee0c623,5980be6aec59e2c4,907257
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,54093,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2624749
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,267362,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2624749
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,48351,674e8d5860bc033d,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,211071
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33253,674e8d5860bc033d,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,211463
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,31224,674e8d5860bc033d,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,212057
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,47889,674e8d5860bc033d,73524784e1a4451f,11a213398ee0c623,ec81dabb9320fdef,212057
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,674e8d5860bc033d,78a038f3fbcdf20c,11a213398ee0c623,b0cf903f5a10bf94,1423840
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33728,674e8d5860bc033d,78a038f3fbcdf20c,11a213398ee0c623,b0cf903f5a10bf94,1423840
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,59784,674e8d5860bc033d,75debcf2f088a33a,11a213398ee0c623,f5309afe22bf87dc,58606
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,a38cdc3146fff13c,11a213398ee0c623,f1c823e374be6b70,2624901
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,aa11b1facc2a1cd1,11a213398ee0c623,3b62ce7cf006e869,1096679
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,71039,674e8d5860bc033d,aa11b1facc2a1cd1,11a213398ee0c623,3b62ce7cf006e869,1096679
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,e7b329ac994aef71,11a213398ee0c623,09fbd8c92e9d985d,2019609
21,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,67701,674e8d5860bc033d,78a038f3fbcdf20c,11a213398ee0c623,b0cf903f5a10bf94,1414961
21,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,48351,8adb3dcfea9dcf5e,78a038f3fbcdf20c,2a2edd435db5ac70,b0cf903f5a10bf94,1414924
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,2285153,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2147039
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,211166
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,211517
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,212075
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,58705
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,82147,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,58887
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2624981
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,54093,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,866013
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,837706
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,837679
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2020261
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27135,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1423855
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,48351,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1414924
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,136134,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1414924
21,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1415077
23,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,25917,33e9d4cef01499e1,b95280ae0c6de4ed,2a2edd435db5ac70,57bb48e065aed0bc,1205859
23,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,82147,33e9d4cef01499e1,a4a46d4b528dd124,2a2edd435db5ac70,b76b943a7fee1d46,597782
23,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,136134,443b0fd0860c21b6,0a883a5f739fcee4,11a213398ee0c623,b76b943a7fee1d46,2211123
23,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,136134,674e8d5860bc033d,b95280ae0c6de4ed,11a213398ee0c623,57bb48e065aed0bc,1205907
23,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,25832,8adb3dcfea9dcf5e,a4a46d4b528dd124,2a2edd435db5ac70,b76b943a7fee1d46,597782
23,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,24712,8adb3dcfea9dcf5e,a4a46d4b528dd124,2a2edd435db5ac70,b76b943a7fee1d46,597782
23,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,36689,8adb3dcfea9dcf5e,a4a46d4b528dd124,2a2edd435db5ac70,b76b943a7fee1d46,597782
23,71b24e4fd9a658ee,b2e7fa260df4998d,4c8524fb01d8b204,30746,8adb3dcfea9dcf5e,a4a46d4b528dd124,2a2edd435db5ac70,b76b943a7fee1d46,597782
23,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25917,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1205859
23,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,26014,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1205956
23,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,48351,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2641784
23,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,82147,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,597782
23,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25832,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,597782
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,0a3cf8dac7dca9d1,871ae6981072ca60,11a213398ee0c623,b4e6750b65dd472d,1539589
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,26530,0a3cf8dac7dca9d1,4d4e1a55b13ad750,11a213398ee0c623,f4b51a8c86f57573,667637
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,42553,0a3cf8dac7dca9d1,2d001860dc7275b7,11a213398ee0c623,6cb5e18dd100b9cd,1168785
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,216564,0f99a10a1331ce14,ip_nan,11a213398ee0c623,ip_3_nan,1246998
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27830,19d44f1a51919482,943f543efe47f080,11a213398ee0c623,714f4a335d051997,144310
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25224,19d44f1a51919482,943f543efe47f080,11a213398ee0c623,714f4a335d051997,144310
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,19d44f1a51919482,943f543efe47f080,11a213398ee0c623,714f4a335d051997,144310
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,19d44f1a51919482,230d209686fe1eba,11a213398ee0c623,212bfea4331d9c48,1856660
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,28945,19d44f1a51919482,230d209686fe1eba,11a213398ee0c623,212bfea4331d9c48,1856660
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,19d44f1a51919482,230d209686fe1eba,11a213398ee0c623,212bfea4331d9c48,1856893
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,37867,19d44f1a51919482,230d209686fe1eba,11a213398ee0c623,212bfea4331d9c48,1856893
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,28343,19d44f1a51919482,230d209686fe1eba,11a213398ee0c623,212bfea4331d9c48,1856893
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30686,19d44f1a51919482,871ae6981072ca60,11a213398ee0c623,b4e6750b65dd472d,1539888
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,24767,19d44f1a51919482,871ae6981072ca60,11a213398ee0c623,b4e6750b65dd472d,1539888
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,19d44f1a51919482,4d4e1a55b13ad750,11a213398ee0c623,f4b51a8c86f57573,667832
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25315,19d44f1a51919482,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654475
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25060,19d44f1a51919482,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654701
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,24963,19d44f1a51919482,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654701
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33543,19d44f1a51919482,93409ac1b195a062,11a213398ee0c623,f09ad730f142b65c,2021906
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,19d44f1a51919482,93409ac1b195a062,11a213398ee0c623,f09ad730f142b65c,2021906
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,19d44f1a51919482,ip_nan,2dd805cd09533f85,ip_3_nan,2024219
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30632,19d44f1a51919482,2d001860dc7275b7,11a213398ee0c623,6cb5e18dd100b9cd,1168972
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,19d44f1a51919482,2d001860dc7275b7,11a213398ee0c623,6cb5e18dd100b9cd,1168972
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,24822,19d44f1a51919482,2d001860dc7275b7,11a213398ee0c623,6cb5e18dd100b9cd,1168972
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,32096,19d44f1a51919482,2d001860dc7275b7,11a213398ee0c623,6cb5e18dd100b9cd,1168944
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,29390,19d44f1a51919482,2d001860dc7275b7,11a213398ee0c623,6cb5e18dd100b9cd,1168944
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,33728,19d44f1a51919482,ip_nan,2dd805cd09533f85,ip_3_nan,2024219
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27927,19d44f1a51919482,93409ac1b195a062,11a213398ee0c623,f09ad730f142b65c,2021906
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,982948,2a2edd435db5ac70,943f543efe47f080,2a2edd435db5ac70,714f4a335d051997,56468
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,36689,2a2edd435db5ac70,943f543efe47f080,2a2edd435db5ac70,714f4a335d051997,56468
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,989699,2a2edd435db5ac70,943f543efe47f080,2a2edd435db5ac70,714f4a335d051997,56561
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,27740,2a2edd435db5ac70,943f543efe47f080,2a2edd435db5ac70,714f4a335d051997,56561
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,989699,2a2edd435db5ac70,4d4e1a55b13ad750,2a2edd435db5ac70,f4b51a8c86f57573,1056909
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,27740,2a2edd435db5ac70,4d4e1a55b13ad750,2a2edd435db5ac70,f4b51a8c86f57573,1056909
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,989699,2a2edd435db5ac70,230d209686fe1eba,2a2edd435db5ac70,212bfea4331d9c48,1891204
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,27740,2a2edd435db5ac70,230d209686fe1eba,2a2edd435db5ac70,212bfea4331d9c48,1891204
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,36689,2a2edd435db5ac70,230d209686fe1eba,2a2edd435db5ac70,212bfea4331d9c48,1891485
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,42553,2a2edd435db5ac70,230d209686fe1eba,2a2edd435db5ac70,212bfea4331d9c48,1891485
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,1259101,3146295fbf43c0cb,ip_nan,11a213398ee0c623,ip_3_nan,2448871
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,1430613,3146295fbf43c0cb,ip_nan,11a213398ee0c623,ip_3_nan,471403
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,69253,33e9d4cef01499e1,f0ab127fff424abc,2a2edd435db5ac70,6dc5e79891920d03,2343623
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,27740,33e9d4cef01499e1,f0ab127fff424abc,2a2edd435db5ac70,6dc5e79891920d03,2343623
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,1148417,443b0fd0860c21b6,943f543efe47f080,11a213398ee0c623,714f4a335d051997,56400
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,1866030,443b0fd0860c21b6,4627aea523069831,11a213398ee0c623,21bd4f8e019f6442,470098
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,991947,443b0fd0860c21b6,230d209686fe1eba,11a213398ee0c623,212bfea4331d9c48,1891147
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,427572,443b0fd0860c21b6,07696c9ceccfcff5,11a213398ee0c623,528159b2fe1d1c3f,2196145
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,484162,443b0fd0860c21b6,85a75132bf1a4508,11a213398ee0c623,4c610fb9cd46099c,2281733
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,764722,443b0fd0860c21b6,729889c700b5fc9b,11a213398ee0c623,f1366fa4f597dba4,1596968
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,531695,443b0fd0860c21b6,d267f6e19dc09598,11a213398ee0c623,b3c285e148399772,1019275
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,314377,443b0fd0860c21b6,d267f6e19dc09598,11a213398ee0c623,b3c285e148399772,1019306
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,131525,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2602715
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,82147,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2602650
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,241065,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2602650
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,2602715
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654608
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,32645,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654608
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25315,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654751
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,30746,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654583
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25315,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654651
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,69259,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654608
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,76610,674e8d5860bc033d,bf479308864ec00e,11a213398ee0c623,5d6ae820ab7dbe6b,2654583
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,26530,674e8d5860bc033d,4d4e1a55b13ad750,11a213398ee0c623,f4b51a8c86f57573,309405
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,27740,674e8d5860bc033d,4d4e1a55b13ad750,11a213398ee0c623,f4b51a8c86f57573,309405
24,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,131891,674e8d5860bc033d,4d4e1a55b13ad750,11a213398ee0c623,f4b51a8c86f57573,309405
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,30746,8adb3dcfea9dcf5e,f0ab127fff424abc,2a2edd435db5ac70,6dc5e79891920d03,2343623
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,36689,8adb3dcfea9dcf5e,f0ab127fff424abc,2a2edd435db5ac70,6dc5e79891920d03,2343623
24,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,27740,8adb3dcfea9dcf5e,f0ab127fff424abc,2a2edd435db5ac70,6dc5e79891920d03,2343623
24,cc79bc9b7f4885de,9c5701005a2d85bd,b131ac74aa38a121,25315,e5cd41dfa47665b1,bf479308864ec00e,type2_nan,5d6ae820ab7dbe6b,2654322
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,26530,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,144319
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,982948,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,56468
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24969,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,56470
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,989699,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,56561
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24963,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,56562
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24963,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1057800
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,989699,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1056909
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,32192,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,466187
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24963,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,470016
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24986,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,726847
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,989699,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1891204
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1891485
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24963,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1892101
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24871,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1892119
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,28343,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1856670
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,33133,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1856909
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1539915
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2559528
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,30746,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2559495
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,667839
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24969,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,638553
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25011,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2654592
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24963,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2654616
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25060,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,562635
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24822,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1168950
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24767,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1168987
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,69253,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2343623
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,27740,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2343624
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,24969,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,309425
24,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,25060,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,812305
25,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,59761,45a1168437c708ff,ip_nan,b5a8be737a50b171,ip_3_nan,744489
25,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1626983
25,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36098,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,471824
25,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,59784,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,488817
26,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,42542,45a1168437c708ff,ip_nan,b5a8be737a50b171,ip_3_nan,128476
26,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,42553,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2236308
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,188364,3146295fbf43c0cb,ip_nan,11a213398ee0c623,ip_3_nan,2194857
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,187849,443b0fd0860c21b6,d81f01eae72a25b0,11a213398ee0c623,47f7b147d95edb29,2110090
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,25315,443b0fd0860c21b6,d81f01eae72a25b0,11a213398ee0c623,47f7b147d95edb29,2110114
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,275604,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,118367
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,47964,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,118567
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,47964,45a1168437c708ff,ip_nan,11a213398ee0c623,ip_3_nan,118568
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,36689,674e8d5860bc033d,ip_nan,2ee592ab06090eb5,ip_3_nan,1577104
27,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,42553,674e8d5860bc033d,4f510e175b7c0c93,11a213398ee0c623,d1eb2c157f1fe9f1,157995
28,71b24e4fd9a658ee,b2e7fa260df4998d,6ee790756007e69a,48351,33e9d4cef01499e1,be8cf82695709918,2a2edd435db5ac70,f5f4064305fe235b,1613897
28,46c69cbbce5f1568,b2e7fa260df4998d,6ee790756007e69a,47739,45a1168437c708ff,ip_nan,b5a8be737a50b171,ip_3_nan,2472999
28,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2528348
28,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,36689,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,2662382
28,42573d7287a8c9c2,tunnel_in_nan,6ee790756007e69a,48351,f67d4b5a05a1352a,ip_nan,type2_nan,ip_3_nan,1613897
